Text,Label
"Hello, I have seen that some people already comment that they had the same problem. The submission is closed even though is not 19:00 in pacific time yet.I already answer a post of another student having the same problem and I attached my essay there.I would appreciate some help.Thanks,<nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>.",1
Hello everyone. I'm from Brazil and a graduate student in International Relations and Portuguese and English Education. Wish you all the best during the course and that you get the most out of this program.,0
"I have received the grade for my essay, but unfortunately there was no editing remarks. It is not useful to me. Please, do not leave essays without editor's remarks, except the perfect essays. I got 10 points out of 15, so I expected the peer reviewer did not like everything.<nameRedac_<anon_screen_name_redacted>>",0
"The grading for the homework should allow formore than one submission (ideal 3-5). This allows the students to learn if they are usingthe correct approach, but made some arithmeticalerror, versus using the incorrect approach. This is common with other edX courses, for example,MIT's 7.00x: Introduction to Biology. The instructorcan reduce the number of allowed submissions for themidterms and finals, although even then multipleattempts would be a better choice.This is useful since the main purpose of these coursesis to learn the material, not have have a race tooutscore fellow students. After all, these courses donot provide credit and are meant to introduce a broaderaudience to the concepts of the course, the instructor, andthe university.",1
cool,0
because...it the change would not be in same proportion.,0
I would say the big point is that math is around us and used more than we realize.One of the smaller points was to reinforce math by using practical examples when working with math.,0
"Hi Professor,Can you please post the Math Review slides for us to download?Thanks!",1
Yes really thanks for sharing!,0
"The idea is that you cannot have more than 10x10%, because this would mean that the prevalence/risk was over 100%!",0
They show students different perspectives. Also they show how creative math can be!,0
"I tried both log & Ln and they yield different answers, however, Ln produced one of the possible answers provided in this multiple choice question. Here's a calculator link. Press [ln] button, enter the number, press [enter] for your answer.http://www.google.com/search?client=safari&rls=en&q=calculate+2.0*10%5E6&ie=UTF-8&oe=UTF-8#gs_rn=19&gs_ri=psy-ab&pq=calculator&cp=10&gs_id=1j&xhr=t&q=calculator&es_nrs=true&pf=p&client=safari&rls=en&sclient=psy-ab&oq=calculator&gs_l=&pbx=1&bav=on.2,or.r_qf.&fp=1b06a8483c066cdd&biw=1191&bih=687&bs=1",0
"Kiwirip, Found the man (though not in the trial I described) in another student's post Heske65 and Hutten91. The man is Wim Hof (sp?) and Heske65 posted a utube clip promoting DareDevils- showing him attempting other icy challenges on http://youtu.be/BpKXE2lm4t0",0
"In our real life small mistakes are painless and cost little, while big mistakes are painful and cost a lot. Consequently, there is a social stigma attached to any practice which generates mistakes. One of the main aims of education has been to eliminate even small mistakes because logic of our economic system does not encourage errors (mistakes). You do not need to be a rocket scientist to see that because of ours (or not ours) errors we are worse off.",0
"The interview with Gene Richardson tackles what I believe to be imperative when tackling HIV/AIDS prevention and treatment, particularly as we’re aiming to approach these issues through the lens of human rights. Similar to the education argument—more girls in schools means more girls in the workplace means a better GDP means a better world—taking a look at a disease so fully entrenched in additional contexts through the sole lens of medicine can be problematic. When considering social and/or non-medical interventions that might be effective in preventing or treating HIV/AIDS, it’s a different kind of chicken-before-the-egg problem. As we’ve been discussing throughout this course, many of the issues women across the globe are facing are closely intertwined with larger issues and broader social/economic/political contexts. I mention this only as a reminder—for myself and for the reader—of the boundaries and challenges my recommendations face. My recommendations all stem from education: 1.) improved access and education quality for girls and 2.) improved sex education for both boys and girls. Improving access to and quality of education for girls has a number of possible benefits. Over the last two weeks, we’ve seen studies and readings mention time and time again that the more educated girls are, the less likely they are to marry later and to practice safe sex. Not to mention educated girls are more likely to be personally empowered, gain respect in the community and have more opportunities to pursue a healthier economic situation. All of these can help reduce their chances of contracting HIV/AIDS. While it’s clear to see the correlation between marrying later and practicing safe sex, I think the latter points are most interesting and pertinent to prevention and treatment. Ideally, the more empowered girls are around the world and the more respected they are in their communities, the less likely they are to be entrenched in extreme poverty—where many risk factors lie. Of course, it’s important to remember how they’re receiving this education and the various risk factors of sexual favors and debt bondage to receive access to schooling. In addition to improving education across the board, I am a huge advocate that improved sex education can greatly influence HIV/AIDS prevention. I do realize the challenges and difficulties surrounding this type of education given various religions, social contexts and cultural traditions. However, our readings this wee",0
"It will help with increasing bone density, not so sure about OA, however Glucosamine and chondroitin may have some benefits in helping to keep articular cartilage healthy.",0
"As a teacher trying to encourage students to take risks and make mistakes. I think it is important to cultivate conversation and discussion between students. Learners need to have opportunities to articulate and refine their understanding as they compare and combine their thinking with others. This is possible with rich tasks, intentional student groupings, guiding questions, and thoughtful facilitation on the part of the teacher.",0
"Quote : \Price discrimination is a situation in which different groups of consumers are charged different prices for the same good.\""Can we consider that business class and economy class are the same good ?""",1
"I agree too. My responses from sessions 3 & 4 have been done, so now I'm only waiting on session 1. I am doing well over my share too so mine will get closer to the top of the stack. Most of the student work is interesting and well thought out, so other than the time it takes, I don't really mind.",0
The main case of the question is whether the sole goal is prediction or if there could be other goals.,0
"Repuplic of Korea has signed the treaty in 1983 and ratified in 1984 with the reservation of article 9, sup-paragraphs c, d, f, g of paragraph 1 of article 16. It withdrew most of the reservations in 1991 and in 1999 thanks to modifications in relevant international and domestic laws except article 9, which conflicts with domestic laws regarding children following their fathers' family name and married women being registered in their husbands' families. But I think there has been some progress in that because I hear that now people can choose between their father's and mother's family names. During my research I could see that the committee created by the CEDAW is very active, and the policy of having NGOs to send in shadow reports is effective - I could see a lot of women NGOs reports on the assessment by the CEDAW committee and their shadow reports. The main organization that works for gender equality in Korea, however, I think, is not CEDAW but another ministry under the president that concerns gender issues and family issues, although the department is not the most popular organization in Korea. :)",0
"My name is <nameRedac_<anon_screen_name_redacted>>, I'm from Paraguay. I hope it's not to late to start the course. I'm so glad I've found it. Thank you for the opportunity! The reading was so interesting and inspiring.",0
"For those of you wanting to download all the videos with a better resolution that the one provided in the \download video\"" functionality do the following:1. Download youtube-dl http://rg3.github.io/youtube-dl/download.html2. Create a list.txt file with the list of the videos urls. For this course all the videos are here below (copy/paste the list to the list.txt file without the '> ' prefix):> > https://www.youtube.com/watch?v=2wLfFB_6SKI> > https://www.youtube.com/watch?v=LvaTokhYnDw> > https://www.youtube.com/watch?v=WjyuiK5taS8> > https://www.youtube.com/watch?v=UvxHOkYQl8g> > https://www.youtube.com/watch?v=VusKAosxxyk> > https://www.youtube.com/watch?v=vVj2itVNku4> > https://www.youtube.com/watch?v=jwBgGS_4RQA> > https://www.youtube.com/watch?v=jk9S3RTAl38> > https://www.youtube.com/watch?v=PsE9UqoWtS4> > https://www.youtube.com/watch?v=J6AdoiNUyWI> > https://www.youtube.com/watch?v=1hbCJyM9ccs> > https://www.youtube.com/watch?v=3T6RXmIHbJ4> > https://www.youtube.com/watch?v=IFzVxLv0TKQ> > https://www.youtube.com/watch?v=5ONFqIk3RFg> > https://www.youtube.com/watch?v=sqq21-VIa1c> > https://www.youtube.com/watch?v=31Q5FGRnxt4> > https://www.youtube.com/watch?v=MpX8rVv_u4E> > https://www.youtube.com/watch?v=GavRXXEHGqU> > https://www.youtube.com/watch?v=RfrGiG1Hm3M> > https://www.youtube.com/watch?v=QG0pVJXT6EU> > https://www.youtube.com/watch?v=X4VDZDp2vqw> > https://www.youtube.com/watch?v=6FiNGTYAOAA> > https://www.youtube.com/watch?v=TxvEVc8YNlU> > https://www.youtube.com/watch?v=2cl7JiPzkBY> > https://www.youtube.com/watch?v=9TVVF7CS3F4> > https://www.youtube.com/watch?v=6l9V1sINzhE> > https://www.youtube.com/watch?v=_2ij6eaaSl0> > https://www.youtube.com/watch?v=nZAM5OXrktY> > https://www.youtube.com/watch?v=S06JpVoNaA0> > https://www.youtube.com/watch?v=p4BYWX7PTBM> > https://www.youtube.com/watch?v=BzHz0J9a6k0> > https://www.youtube.com/watch?v=6dSXlqHAoMk> > https://www.youtube.com/watch?v=YVSmsWoBKnA> > https://www.youtube.com/watch?v=MEMGOlJxxz0> > https://www.youtube.com/watch?v=91si52nk3LA> > https://www.youtube.com/watch?v=nLpJd_iKmrE> > https://www.youtube.com/watch?v=NJhMSpI2Uj8> > https://www.youtube.com/watch?v=LkifE44myLc> > https://www.youtube.com/watch?v=3p9JNaJCOb4> > https://www.youtube.com/watch?v=cSKzqb0EKS0> > https://ww""",0
What is the correct way to instert a foot note to our manuscript? Is it correct to add foot notes to formal/official articles and/or communications?,1
"I begin my year showing slides of my \favorite number\"" and why. (714 My birthday,6 children, 10 grandchildren, 3 degrees I have.) It's infused with I LOVE MATH. Students create a cover for their interactive notebooks that involves their \""favorite numbers\"" along with pictures.""",0
"Recently had the opportunity for my child to be in a \special math class\"" indeed, through Stanford EPGY, because he was in the top ability level in his school. I have another child, who is a year and a half older, and he was not chosen. The premise of EPGY, I was told in a parent orientation,is to challenge \""gifted kids.\"" Interesting discussions you must have... because I really felt that programs like this could benefit all children and raise their abilities. I found myself thinking of my other child, and then of the financially poor district I came from, and how nice it would be for all students in the nation to have access to these online programs such as ST math, Extra math, and EPGY. I am really glad Khan Academy is free and open to anyone who just wants to learn in a non-embarrassing atmosphere. I use it for my other son.""",0
"Yes, I did. But there is the following error messages: Invalid problem id specified: i4x://Medicine/SciWrite/combinedopenended/ba076c1a6e4246f5b767c<zipRedac><zipRedac>60<zipRedac>b27d<zipRedac>9 . Have you made any submissions for that problem? If you haven't, please try making one.",1
"You need to intall the XLConnect package which is currently missing on your computer. To do it:1. Start your R engine.2. Go to menu Packages3. Select Install4. If asked to select the nearest mirror, select the country closest to you.5. Select XLConnect6. Press OK.7. When the package is installed you can use your preferred shell (e.g. Deducer).Hope it helps.",0
http://www.slideshare.net/BestEssay/research-paper-vs-thesis-paper,0
"Hi guys, here is the video:https://www.youtube.com/watch?v=PPsocEFCGRU",0
"Got some problems with answers in questions 4, 10, 11. Although I answer correctly question number 1, it was not the exact number, so if you get it right and made the next calculation for Q4 answer gets wrong. Same for question 10 and 11, is confusing use different math terms from one homework to another. (decimals points - round to the nearest tenth). For advice u should use the same terms for the next of the course.Thanks.",1
Hello to everyone. I'm George from Greece and I would love to learn as much for human body.,0
I cannot find the file in the course material. I would like to practise using R.,1
"Me too, please allow us to download thank you.",1
"I think to put it in as simple terms as possible, inflation is when prices increase more than incomes increase - i.e. you get a raise of one dollar, but the prices of goods go up three dollars. So even though you may be earning more money, you will not be able to purchase as much with your additional income because goods are significantly more expensive.",0
"I don't think there can be an absolute minimum error rate since we are always drawing a sample. In theory you could draw a sample, however unlikely, which is perfectly classified -- in this case your minimum error rate would be 0% but I'm guessing that's not what you're after...There may indeed be an expected error rate with some standard deviation around that expectation. Is that what you're asking about? In that case, bootstrapping seems to be a good way to model that. While it's not a proof, at least you can see through many gaussian samples on fixed parameters and SVMs to fit them that, to take numbers out of thin air, a 10% error rate only occurs about 0.001% of the time.",0
You can demonstrate a mistake when seating students on the first day or when passing out textbooks. After correcting the mistake(s) emphasize that this helped you learn each students name.,0
"When you hit \Final check\"" that's what you are submitting. There are no do-overs, so make sure you have your final answers before you hit it.""",0
I think that is a truly awesome idea!,0
Another way to say it. :) Thanks!,0
"Agree but as far quiz part ( single question ) is concerned , what is due date ? What is weight of a single MCQ quiz question viz-a-viz passing & distinction score ? Further , with unlimited attempts , in MCQ format getting right answer is not difficult at all . So in this limited context it's more a question of right logic & approach & not right answer . However large scale posting of quiz answer in another context or with homeworks ; it's all together different isssue .",1
"Definitely, I do agree to teaching the male folk. That way, they men will be informed as well.",0
"Is a very important because it enhances creativity, imagination, attention",0
"I reported yesterday that I was having problems with the submission of \Unit 1 homework\"", it appeared as if I did not answer most of the questions in the test. I have already saved all my answers and submitted them but when I see the progress chart it appears that most of the questions were unanswered. Please help me with this problem because, it may affect my score in this course.""",1
"\You're a jock so it just not your strength.\""\""S(he) is just too lazy to learn mathematics.\""""",0
"I have two points with this post:- Telling about my own personal experience with emotion (dis)regulation and stress- the question whether regular physical exercise can prevent chronic stress (it might have done that for me)===> is psychological and physiological stress that different, so that you can even can stress down from psychological stress by exercising with a positive attitude)I was very pleased to hear about the mentioning of the relationship between emotions and stress.Of course, who would not believe that a positive emotion would help in a stressful situation? I'm referring to the interview with Rollin McCraty, where he's pointing out that in the future, the role of emotions will play an even more important role in copying with (psychological) stress.I am so glad that he also mentions that regulation of emotions is in our own hands, although some people have never been taught to regulate their emotions (!).I'm just one those people, which is really frustrating. My responses to certain stressful situations are really strong (like unappropriately strong), and my emotions usually last very long (even hours).Researchers found out that you can even see the difference in the brain of people that lack a good emotion regulation system in brain scans (they seem to have a decreased volume in the amygdala and hippocampus), and there are both genetic and psychosocial reasons for that (there is a short article from psych.central about that [here][1]).That would explain why I have been suffering from **chronic stress** for the last years. When I tried to start working after my MS degree in 2009, it didn't work out at all, I got all overstressed, couldn't hardly eat nor sleep, stomach pains and headaches constantly, irritable all the time, couldn't really remember people I had met the day before (it took me several months to learn the names of the three kids of a friend of mine, how uncool is that???), and many more symptoms of chronic stress.I'm being at home now, for a few years which works fine for me :) :)And lucky for me, I'm doing lots of **exercise**, I've been training for triathlons for many years now, and I guess that is what keeps me from experiencing the really bad side-effects from chronic stress (like impaired immune system). --> Or do does all the physical training event prevent the development of chronic stress in the first place?I just wanted to point out that emotions are *really* important for copying with stress, and",1
I'm in.<redacted>,0
the distribution of sample mean is not always normal as there are other distributions that are asymmetric.,0
"Yes, and keep in mind that the X variables were generated using a random process. So no two students will have the exact training and test data sets (unless the students used the same seed values).",0
"Idem, was impossible submit the homework, I had problems with my Internet service......I now????.....",1
"As a single mother, I was interested in the statistic that \in many countries more than 30% of households are headed by single females.\"" Previously, I had never even questioned the enormity of single-mothers in today's society, but now that I have the numbers staring me in the face, I feel conflicting emotions. First of relief, that I am in a large group of women who can empathize and relate to my point of view. But the second is that of sadness, because many of these women face the stark realities that come with single-motherhood: isolation, poverty, judgement (especially when they have children outside traditional wedlock) etc. I have been an advocate for human rights of all degrees for a long time now, and am excited to be in a community of fellow learners desiring to educate ourselves further of the injustices women face daily around the world.""",0
A Dot Talk is prefect for the more visual learners! It gives them a chance to show off how they see things.,0
"It wouldn't change what I do personally because I tutor one-to-one and treat every student as an individual. I agree that every student has endless potential with the right set of circumstances, however, everybody learns at a different pace and there are many learning styles. I am concerned that the tone of this video is about challenging students rather than stretching them. There is a significant \confidence\"" element to maths learning, and pitching teaching too high and too fast for some students can crush that. Most students who come to me have given up at school because they feel too challenged and lessons move from topic to topic too quickly. I still strongly believe we should stream students by ability but maybe we should call it something else, like streaming for pace of learning or learning style. A good school will have flexibility to move students between classes as their speed of their development changes.At this point in the course, I don't feel that there is enough evidence presented on the speed of brain growth and ability to change what I do. There are plenty of examples of people with even mild brain injury who do not recover their abilities.Having read some of the posts here though, I have a few students who lack self-belief so I will share this research about brain growth with them.""",0
Hey follow the link and you get the required article. you may read other articles as per your interest.,0
"I suppose the reason for that are comparative advantages of workers. The first to leave producing computers (in Mr. Professor's example) are those, who are more efficient at producing movies. So when they move, there is a significant increase in movies production, yet only a little loss in computer industry. The next workers who would leave are those with a little comparative advantage, and so on. So the last to choose working on movies instead of computers are those, who are more effective at producing computers. Their labour gives the smallest increase in movie production compared to the forgone production of computers.I believe this is the mainspring.",0
"I normally do this coursework in Canada, but am in Mexico at the moment. I get message on both links of the video that it is not available in my region due to rights issues. I suspect this has to do with Canada. Is there an alternative site where I could view the video?",1
You could use any statistical table if you learn 2 rules as follows:1. Probability is showed in your statistical table as left or right or symetric area2. You draw probability that you want to calculateAnd then you compare to add or subtract...,0
"Hi everyone!I have technical problems with the quality of the videos (even the downloaded videos). I can't see them clearly, I can't even distinguish the data. The sound is ok.Does anyone else have this problem?Thanks!Ángeles",1
"Mistakes are a part of the growth process.Take the risk.You have to fall down a few times before you can learn to walk, then run.",0
"I really like these quotes. I also remember Thomas Edison's quote that was in response to trying to make a light bulb, and \failing.\"" He said, \""If I find 10,000 ways something won't work, I haven't failed. I am not discouraged, because every wrong attempt discarded is another step forward\"". I would also love to share that quote with students.I also think that telling students that \""Mistakes make the brain grow strong\"" and \""Share, Analyze, and Learn from mistakes\"" would be helpful. It emphasizes the importance of catching mistakes. I also think telling students if they're not making mistakes, they're not learning anything and they're being cheated. If they're getting everything correct, it means they already knew it - that's not learning!Finally, one thing my colleague shared with me is that she likes to talk to students about her \""favorite no's\"" or her \""favorite mistakes\"" - common mistakes that demonstrate a very understandable misconception and make her students feel better about making those particular mistakes.""",0
"Hello there! I'm <nameRedac_<anon_screen_name_redacted>> D. <nameRedac_<anon_screen_name_redacted>>, Jr. Elementary school teacher here in the Philippines. I find this couse useful and of great importance in my teaching career especially in mathematics education!",0
R one pager survival guide.http://onepager.togaware.com/,0
Only a few successful NBA players will reap the opportunity cost of leaving college early to hit a big paycheck of the NBA over x number of years. Most other players will not make the NBA or have un impressive careers. In this case the opportunity cost of future earnings with a college degree would out way leaving college early.,0
"I am not surprised by the data, however I did not realise how traumatic maths could be for some students. However, I feel that is because students are punished for not knowing whatever they learned, and that practice is discouraged now. Mathematics should not be so traumatising as it was a decade ago because teaching methods have changed.",0
"I had this same thinking and logic questioning going on my problem solving. So, I thought that Jo paints 1/3 of a house each day and Sam paints 1/5. So, using a common denominator of 15 they could paint 16/15 of a house in 2 days. So, figuring that they might still slow each other a little bit even being adults, it should take 2 days:)",0
"Realized the importance of student's \never giving up\"" - they can keep trying different ways to understand a concept. The importance of differentiation of math curriculum for students - providing the problems we know they can be successful with, and providing the tutoring and repeating necessary in learning new concepts.""",0
"One od my reviewers literally gave me a grade of 1 in my essay; this was in extreme contrast to the other grades I received.....am wondering if grading takes into account that a reviewer may have no knowledge in an area, hence a poor grade is awarded",1
I think groups with the most prescribed expectations are most likely to have a fixed mindset as they try to meet the fixed expectations set for them. White males have traditionally been able to explore different paths in life.,0
"I agree completely, so often, teachers feel that student learning is totally their responsibility. In this classroom, it was clear that students were taking responsibility not only for their own learning, but also for their classmates!",0
"telling students that mistakes change the brain, that I and their classmates will be celebrating mistakes and learning from them and owning them so that we all get better. Letting them know that they are in charge of their learning and their improvement. that grades will be based on effort not so much correct answers.",0
"Here's what Prof. <redacted> had to say on this matter:> Just a note for anyone who missed the essay 1 deadline or was unhappy with their final grade, you will have a chance to submit the essay again for a new grade at the end of the course. The third essay assignment is an optional revision. You can submit essay 1 again (or anew) for a new grade. If you submit an essay for this final assignment (it's optional), your lowest score on the 3 essays will be dropped. So don't worry if something went wrong in this submission!",0
"heyyoumiles, I engage in regular stress management practices and still find myself using unhelpful stress coping strategies from time to time. Learning a better relationship with stress is a practice and a process, so don't feel alone if you struggle from time to time. I'm right there with you. Freeze Frame is currently being used to supplement treatments from some disorders. I am not affiliated with HeartMath, but happy to direct you to the information they offer. ADHD and HeartMathhttp://www.heartmath.org/education/education-applications/adhd.htmlAutism and HeartMathhttp://www.heartmath.org/templates/ihm/e-newsletter/publication/2012/summer/emwave-technology.php",0
I plan to start the year with the message that in our classroom we are a community of learners willing to share our ideas and to make mistakes. We speak to be understood and we listen to understand the ideas' of others. The work of the mathematician isn't about solving simple problems and being done first. The work of the mathematician is about thinking deeply and working together to solve complex and challenging problems.,0
"When I go to my peer submissions it shows my 5.5 has been finished for peer grading. When I click on it to read peer feedback, there is nothing there. I also do not have credit for it in the Progress section.",1
"This might be too late, but I think it would be nice to start a stat club where we can discuss an article a week - I think this would totally be a great way to learn stats in the real world. For example there is a new article about coffee and mortality and its in the media, but when I took a look at it - I recall the professor talking about residual confounds for the cox regression and I realized that the article might be flawed but would like to discuss about it with others to confirm. Anyway, if you are still here and like to join please send me an email <emailRedac> the said article is here: http://www.mayoclinicproceedings.org/webfiles/images/journals/jmcp/jmcp_ft88_9_1.pdf",0
"I too learned a lot from the heat lectures and find it fascinating. I know a young student, 13 years old, who has attempted to run a 50 miler for two years but has been unsuccessful in both events. He trains, he eats well, takes in lots of liquids but by the time he reaches around mile 23 (specifically this year) he actually fell asleep during the run and collapsed. Other runners witnessed this and the first aid people came and took him off to the hospital. My question is would that be the central fatigue having taken over strictly from the brain or is a truly a combination of both periphery and central fatigue affecting the body. I understand that age plays a part in this but the environmental conditions were fine, not too hot nor cold. So many questions come to my mind",1
"I think all the quizzes are due then, just by the end of the course. If you look at the Unit 1 HW due date, it's June 18th, which is next Tuesday - which is when it should be due.",0
"Dear <redacted>, why do you think you were taught wrong? Only because the professor told you what you wanted to hear? Because now you are allowed not to use complicated passive structures? I wouldn't be so quick to admit the professor's point of view. All in all, it is not she who would approve your article in some journal. I guess, a great number of them do not share the idea of simplification of your scientific text.",0
"Parents who book extra classes for kids even before they show any signs of struggling, as if they are expected to struggle. Taking extra math classes and paying through your neck for them is a weird status symbol.",0
"With a t-test, ANOVA and linear regression you test your hypothesis based on the means and variances of the different groups.",0
"I am so glad to see on both the Action Kenya and the Gatoto sites a focus on disability. I've not scanned all the threads to date, but I've not seen a discussion on disability rights and human rights yet. I hope there will be more discussion on this topic in future weeks.",0
Yay! The class is finally starting! I've been looking forward to this for weeks.,0
"Have a look at the outputs for \predict(glm.fit.loo,Weekly[i,])\"" They are log-odds, not probabilities, so you should be thresholding them at 0. If you want to get probabilities, use predict(glm.fit.loo,Weekly[i,], type=\""response\"")""",0
"I peer feedback 70 people, but it shows way over 5000 that still need to be graded. I have asked how there is so many to be grade but no one has answered. I think people will have to grade a lot more than 3 before it will be caught up. One of my was graded, no feedback left just a 1 score",0
Yes. NIPPV primarily improves ventilation more than oxygenation but high flow oxygen can be provided through the full face NIPPV mask making it effective at improving both.,0
GeoGebra also has all kinds of plot functionality. It is free and online.,0
"Hi, my name is <nameRedac_<anon_screen_name_redacted>> and I live in Southern California. I am just making my first post ... SO HELLO to all of you out there. This on-line learning experience has been fabulous!! My daughter goes to Stanford and is a HumBio Major so it has been an extreme pleasure to have an opportunity to embrace the brilliance she is surrounded by.Thank you!!! Looking forward to more future opportunities.",0
"Very well put Sheridan. AS one of the \passing\"" students I really enjoyed the entire program. For you 67 people who got 100%, please don;t take this the wrong way but I hate you all (ha ha). To everyone, the best of everything in your futures and thank you again Dr <redacted>""",0
Tech support is looking into the issue.,0
"Go through the deck for Unit 2 again. If you face any issues that aren't resolved, please feel free to post on this board!Raj",0
"Hello World,I'm looking forward to collaborating with such an astonishingly diverse bunch of learners. My name is <nameRedac_<anon_screen_name_redacted>>, and I'm recovering from \school mathematics\"". I'm an elementary math specialist, and work at providing mathematics resources to teachers. Let's go!""",0
"R has many ways of importing data.If you want to read data from a csv file, then read.csv will work. But you dont have that file, instead you are getting your data from a library! so typing library(ISLR) will load the library, and therefore the Auto data as well.",0
"When I was reading the chapter, I was similarly trying to relate the ideas presented to contemporary feminist thought. It seems like a lot of Western feminist writing relegates the issues brought up in the chapter to be ones of \development\"" or \""economic deprivation,\"" rather than feminist issues per-se. It's interesting to think about how some of these issues (e.g., domestic violence) are on the one hand global yet on the other hand take on particular dimensions in different social and economic contexts.""",0
Surplus in copper has depressed prices. Forces inclining towards a return to equilibrium demand for copper include continued European demand along with an increasing demand from development in China. As developing China begins to increase the supply of copper via scrap recovery this is not likely to create a surplus (which again would depress prices) because this is a small portion of the global copper supply. Utilization of aluminum in place of copper would shift the demand curve and establish a new decreased price for copper at equilibrium with global demand.,0
"If you're not going to respond to my reasoning then a. I give up and b. give me the link to this discussion so I can take it up with someone who will. \In this module\"" and \""in this next module\"" say slightly different things and as such, it is personal preference which one you use.""",0
"O.K., thanks",0
"I definitely agree with that. Since they introduced central standard testing in math toward the end of high school in the state of North-Rhine-Westphalia in Germany, we teachers have not had the freedom anymore to do f.ex. project work. It is right that administration also gave us project courses of just 2 45-minute-chunks, but this is just an additional voluntary offer. I honestly believe that all our math work (and other school work as well) should be organised in projects. Modern technology - f.ex. virtual classrooms like Moodle - give us the chance to set up small chunks for students who still need to revise the one or other topic like reviewing algebra formulas etc..",0
Agreed. Some of our classmates have also posted disrespectful and condescending threads in the discussion forum. We don't learn from insults. Let's help each other.,0
You can see your recent posts at;https://class.stanford.edu/courses/Medicine/HRP258/Statistics_in_Medicine/discussion/forum/users/<zipRedac>5157When you make a post you can click the star at the top right of the opening post. This Follows the post. Click the drop-down arrow next to Show All Discussions (left menu) and select Following. This will then list all the posts you are following.,0
"I have Wolfram on my ipad and cannot find the graphics that you had on your smart board, can you tell me where it is in Wolfram?",0
"i have some questions about this lecture 1- why are we talking about the market economy as the \ natural \"" base of the economy , is no that supposed to be a way/theory/choice in the economics ?2- i felt that specialization and division of labor is the same thing , if i am doing something other do not do so i am a specialist in this thing , so why do we separate them3- why do we use the value of the non chosen opportunity rather than the value of the chosen one ? 4- how do we calculate the cost of an opportunity while it contains somethings like feelings , for example tiger woods loved his game and thus playing golf would be more valuable for him although continuing in college may be more beneficial for him as he predictably may have more salary or may be more sustainable job , so how do we calculate such opp. ?sorry for asking so many questions :)""",1
"The answer is in the question when it says \**all prices**\"" in the economy. Not only the price of oil can make the price at the pump increase, but trucks that transport merchandise could make that product more expensive as a result of an oil price increase. It's all microeconomics.On the macroeconomic level, when evaluating a country's energy costs or comparing energy costs with another country/continent or comparing other sources of energy with oil that's a more global perspective.""",0
"I just thought I would mention that I started reading Jo Boaler's book, \What's Math Got To Do With It?\"" when I decided to take this class - I would highly recommend it. The book and this class are going to be one of the best 'professional development' decisions I have made in a long time!""",0
Try using the stattrek.com link given at the top of the Homework page. It provides up to 4 decimal accuracy.,0
"When non grouping it seems that the task that are chosen for students to work on become more important (they need to have multiple entry points for students who have differing current ability level and can be extended to provide a challenge for the top students) Is this true?I teach high school and I see the affects of grouping on a daily basis the fixed mindset it creates is damaging to both students in \lower\"" classes and in \""higher\"" classes. Unfortunately the grouping occurs the year before they get to high school. There has been some debate about getting rid of honors classes and just allowing students to get honors level credit from any class. After watching this it makes me want to pursue this idea.""",0
Thanks for sharing.,0
I also agree with you. Please sombody told me why standard error is not answer....,1
Most women who believe this were taught so in religiously oriented education programs and saw strong support for the teachings in their homes or communities. Religion and culture are difficult to separate - in some regions more than others.,0
"My name is <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>. I am currently working in Burlington, WA. I have been teaching Special Education Math for the past 10 years.",0
"Hey guys,<br> The bars got me a bit confused. They are ranging from 15-25 depicted over 20 to 95-105 depicted over 100 with data ranging to a max. of 100. Were the percentages of 10-20 used for the bar above 20 and the ones of 90-100 for the one over 100?<br>The quiz uses it differently, there the data of 6.5-7.5 is used for the bar above 7 which makes sense to me.",1
"If you submitted the same essay twice, it's probably not that surprising that you got the same feedback on both attempts.",0
"Hey Lido,This is a great way to discuss HW questions - well done writing out your steps.While your solution range looks good to me, lets talk about another way to solve this? Let's think about some of the rules we discussed in unit 3. If you want to know the probability that a doctor has 2 or more failed operations in a day, what formula can you use from unit 3? Think about a formula that was used a lot for HW 3 [Hint: involves the words \at least\""]. So how would you use P(2 or more failures) = ? [Think unit 3!]Once you know you are using this equation, you can do similar calculations to what you did above (but a lot less!). Give it a try and post here if you have any questions.Best,Josh""",0
"With what I have learned so far, At the beginning of the school year I will explain to my students that success in math can be achieved in different ways, and one important way is to learn through our mistakes we make when solving a mathematical problem.",0
"Google has determined that due to marginal utility, consumers will not be willing to pay 10x the price when going from 100GB of online storage at 1.99 to 1TB. This is why 1TB which is 10x of 100GB only cost $9.99 (Approximately 5x)",0
"I think the problem should be open, so it doesen't matter if the instructions are not that explecit, for me it was even not clear if the bottom is painted or not. I solved it with not painted bottom, it looked a little more interesting for me.",0
Sorry About that RiverCoachman. The files size was too big. Its been compressed now... If its not too late.,0
"Not only is there societal pressure but also some students really pick up and understand math at a deep level much more quickly than others. At our IB high school at least 50 students take 2 years of calculus. While students are tracked by ability for the course they take, they are not tracked within the subject. Everyone who is taking geometry is in geometry. There is no honors geometry. But I don't think we could simply have 9th grade math,10th grade math, etc. Many students are trying to get into competitive colleges and require college level math to do so.",0
"Hello everyone,I am <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>, I'm student of Psychology in the Universidad Nacional de Colombia of Bogotá, Colombia. We have some problems with my english but I hope it's not a drawback for this course.Greetings from Colombia.",0
